Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
8119640;14454817;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1812
8119640;14455085;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;985
8119692;14455462;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1546
8119692;14455904;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1955
8120142;14454020;2;50;raitiovaunu;-1;Ei arvoa;-1;Ei arvoa;;
8120142;14454607;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1055
8772231;15644257;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772559;15644359;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772673;15644313;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772674;15644630;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120592;14454348;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119778;14453958;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;890
8119778;14455437;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1623
8772675;15644650;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120676;14453621;2;50;raitiovaunu;-1;Ei arvoa;-1;Ei arvoa;;
8120676;14453628;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1098
8120141;14453883;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1375
8120141;14454111;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1230
8120037;14455367;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;11;8550
8120037;14455656;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;5;1795
8119826;14454323;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1651
8119826;14454358;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1505
8119826;14454750;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;10;9200
8119826;14454811;3;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;11100
8119826;14455167;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;2460
8120270;14454031;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1340
8120474;14454110;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1565
8120474;14454893;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;11;12000
8119952;14454338;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;3545
8119952;14455866;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1690
8120384;14456004;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1025
8120252;14454799;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;5;2060
8120252;14455261;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;8;8950
8119690;14454119;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1230
8119690;14454184;3;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;15100
8119690;14454268;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;2;1280
8130832;14472942;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1120
8130832;14472943;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120640;14455284;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;1490
8120640;14455341;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1055
8120186;14454909;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;955
8120186;14455812;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1409
8119732;14455215;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
8120007;14453828;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1893
8120007;14454327;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1445
8120527;14453570;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1070
8120527;14453670;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1851
8120527;14455150;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;6;1447
8119637;14454688;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;23;1500
8119637;14455294;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1485
8119637;14455310;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;14285
8120257;14454291;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1035
8120257;14454936;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1912
8119835;14454624;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1520
8119956;14454092;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1497
8119956;14455287;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1250
8120349;14453664;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;12914
8120349;14454641;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;2;11625
8120348;14453837;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;7;12500
8120348;14455377;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8120185;14454276;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1630
8120185;14454408;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1280
8120625;14454938;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120625;14455092;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1742
8119572;14455236;1;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
8119572;14455950;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
8120420;14454451;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;920
8120420;14454506;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8120262;14453590;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8120262;14454472;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1483
8120515;14453762;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120268;14454456;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120268;14455282;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1099
8120532;14453920;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1819
8120532;14454501;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;4;9100
8120710;14454404;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1782
8120710;14454576;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1330
8120113;14453773;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1065
8120113;14455494;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;15;13550
8119914;14454143;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1635
8119914;14454680;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1344
8120690;14455986;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1166
8120690;14456001;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1175
8119483;14454167;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1166
8119828;14454011;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1235
8119828;14455115;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1505
8119828;14455716;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;930
8120664;14453594;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1700
8120664;14454241;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;19130
8120529;14454287;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120529;14455741;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120529;14456011;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119962;14454748;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119962;14455712;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1615
8119311;14454402;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119311;14454561;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;9550
8772676;15644412;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772232;15644592;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772232;15644870;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119386;14453574;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;2760
8119386;14454373;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1396
8119386;14455571;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1285
8119922;14454604;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1462
8119922;14455180;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1395
8119771;14455091;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;950
8119771;14455295;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1355
8772116;15644156;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120581;14453836;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
8120581;14455235;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;1953
8119270;14453709;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1270
8119270;14455247;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;11;15300
8772677;15644066;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119328;14454172;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1513
8119328;14454954;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
8120657;14453804;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119348;14454666;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1515
8119348;14455972;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;4;14285
8119455;14453967;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1645
8119455;14455392;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1660
8120153;14454715;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1690
8120557;14454550;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120430;14455108;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1423
8120430;14455478;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1394
8120544;14453655;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;900
8120544;14455089;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1168
8772678;15643905;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772679;15644734;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119653;14454041;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;2380
8119653;14455645;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;14;1967
8120183;14454524;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
8120183;14455503;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1699
8772126;15644694;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119923;14454099;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1890
8772227;15644625;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772680;15644529;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120547;14453741;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
8120547;14455973;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8120470;14454928;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119601;14454372;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1375
8119303;14454036;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119303;14454657;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
8120681;14454186;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;8;12700
8120681;14454583;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1308
8120204;14453717;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1419
8120204;14455484;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1976
8119628;14454010;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1334
8120311;14454776;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120311;14455056;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1290
8119293;14455529;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119293;14456022;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;8;2880
8119597;14454431;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1580
8119619;14455343;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1681
8119619;14455701;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1725
8119539;14454012;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1345
8119539;14454312;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1385
8119731;14454638;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1554
8119731;14456042;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;9600
8120606;14453710;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;14390
8120606;14453855;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;14285
8120147;14453591;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1378
8120147;14455623;2;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;;
8120591;14453719;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120591;14453895;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120591;14454103;5;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
8120591;14454438;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1630
8120591;14456074;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120437;14455544;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1325
8120437;14455661;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;7;1830
8119571;14454087;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1227
8119571;14454470;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119560;14455502;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;935
8119560;14455706;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;3;15000
8119625;14453953;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119377;14454579;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1601
8119377;14455206;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1785
8119377;14456003;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1811
8119670;14453624;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1733
8119670;14454542;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8119306;14454175;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1415
8119306;14454285;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1575
8119306;14454801;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;5;2018
8120296;14453912;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;12239
8120296;14455337;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1775
8120626;14454411;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;950
8120626;14454426;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1595
8120383;14454869;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1393
8120383;14455364;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1372
8119894;14453763;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119894;14454681;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1391
8772469;15644528;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119362;14454374;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1280
8119362;14455125;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1635
8119492;14454839;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1652
8119492;14454912;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;5;14500
8119990;14455541;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;1735
8119990;14455780;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;12;14050
8119368;14455207;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1085
8119368;14455777;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;1811
8120673;14453913;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;935
8120673;14455725;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;6;1810
8120495;14454346;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119779;14454924;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119779;14455213;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119285;14454146;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1505
8119285;14455357;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1811
8120205;14454403;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1410
8119226;14454008;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;3;11550
8119226;14455483;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;;
8120542;14454903;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;11;17800
8120542;14455767;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1070
8119237;14454169;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;4;14285
8119237;14455510;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;10;3580
8120041;14454025;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1415
8120555;14454152;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;2770
8120555;14455430;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1515
8120555;14455831;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;2345
8119946;14454902;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;9550
8119946;14455853;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;6;15100
8119280;14454890;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;4;14650
8119280;14455065;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8120194;14454302;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
8119831;14454135;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;6;1917
8119831;14455174;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;10;1940
8120413;14453969;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;4;14810
8120413;14455194;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1626
8772127;15644931;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8772127;15644942;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;950
8120416;14455071;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1105
8120416;14455279;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8120306;14453890;2;50;raitiovaunu;-1;Ei arvoa;-1;Ei arvoa;;
8120306;14455019;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;12;1800
8119460;14454043;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;7;12500
8119460;14455029;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;14;5300
8120321;14454831;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1845
8120321;14455675;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
8119874;14453752;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1660
8119874;14455885;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1073
8119753;14454536;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;4;3700
8119753;14454957;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119758;14453802;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;7;1595
8119758;14455420;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8120005;14453618;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1645
8120005;14453987;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1095
8120005;14455237;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1505
8119504;14455221;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119504;14455626;1;50;raitiovaunu;-1;Ei arvoa;-1;Ei arvoa;;
8119896;14453712;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1145
8119896;14454541;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1405
8120492;14453970;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;24;1090
8120492;14455519;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
8120235;14453747;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1795
8120235;14453906;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;2046
8119941;14455965;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1441
8119941;14456062;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1471
8119971;14454148;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1363
8119971;14454709;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;4;12900
8119761;14453707;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1174
8119761;14453776;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1445
8120140;14453974;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1527
8120140;14454510;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119989;14454131;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;15;11880
8119989;14454389;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;980
8119982;14454061;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1668
8119982;14455083;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8119448;14454792;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
8119448;14455137;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1458
8119780;14454371;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119780;14454804;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1905
8119441;14453961;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119441;14455164;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120327;14455277;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;11;1655
8120327;14455806;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1135
8120405;14454743;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1410
8120405;14454865;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8788536;15672657;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1501
8788536;15672691;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8119403;14453973;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
8119403;14455881;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1325
8119616;14454617;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1185
8119616;14455543;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1735
8120069;14453788;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1326
8120074;14453867;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;4;9300
8120074;14455906;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1025
8119512;14453637;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1420
8119512;14455069;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1375
8119890;14453979;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1733
8119890;14454846;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8120496;14454998;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;15;12950
8120496;14455252;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1705
8120190;14454443;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1565
8120190;14454932;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2600
8120053;14455652;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1335
8120053;14455728;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1725
8120538;14454272;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120538;14455883;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1610
8120399;14454971;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1085
8120399;14455351;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
8120299;14454326;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1456
8120299;14455403;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1854
8119866;14455676;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
8119866;14455727;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1383
8120638;14454314;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8120638;14455271;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1565
8120588;14454981;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
