Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
8774352;15645586;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1575
8774352;15645587;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1309
8773456;15645588;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;2185
8773456;15645589;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;23;1350
8774353;15645590;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1700
8774353;15645591;2;31;pakettiauto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;2680
8774354;15645592;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1804
8774355;15645593;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;2010
8774355;15645594;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;6;7850
8773868;15645595;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1395
8773868;15645596;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;10;1960
8774356;15645597;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;20;11700
8774356;15645598;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8774357;15645599;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1912
8774357;15645600;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;14;1855
8773656;15645601;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8773656;15645602;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;22;12950
8774358;15645603;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1230
8774358;15645604;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1330
8773168;15645605;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8773168;15645606;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8774359;15645607;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1329
8774359;15645608;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;5;14285
8774360;15645609;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1430
8774360;15645610;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
8774361;15645611;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;2025
8773751;15645612;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1230
8773751;15645613;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;9;12000
8773751;15645614;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1437
8773751;15645615;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1343
8773753;15645616;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1050
8773753;15645617;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;7;12200
8773755;15645618;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1055
8773755;15645619;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1125
8774362;15645620;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1265
8774362;15645621;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;4;15000
8773712;15645622;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1110
8773921;15645623;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1371
8774363;15645624;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;5;6600
8774363;15645625;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1115
8774364;15645626;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1183
8774365;15645627;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1138
8774365;15645628;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1195
8774366;15645629;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1050
8774366;15645630;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;6;1764
8774367;15645631;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1679
8774367;15645632;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1872
8774368;15645633;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1285
8774368;15645634;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1890
8774369;15645635;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;2010
8774369;15645636;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1795
8772911;15645637;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;2175
8774370;15645638;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1372
8774371;15645639;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1585
8774371;15645640;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1375
8774372;15645641;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1396
8774372;15645642;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1585
8774373;15645643;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1650
8774373;15645644;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1122
8774373;15645645;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;2075
8773320;15645646;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1275
8773320;15645647;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1541
8773526;15645648;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1448
8773959;15645649;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1362
8773959;15645650;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;6;1813
8773959;15645651;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1745
8773959;15645652;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1390
8773959;15645653;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;2520
8773968;15645654;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1374
8774374;15645655;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;9;8550
8774374;15645656;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8773930;15645657;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;6;9000
8773930;15645658;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1410
8773930;15645659;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8773931;15645660;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1270
8774375;15645661;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;5;14285
8774375;15645662;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1391
8774376;15645663;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1428
8774376;15645664;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1010
8774248;15645665;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1085
8774377;15645666;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1327
8774377;15645667;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1164
8774378;15645668;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1895
8774379;15645669;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1421
8774379;15645670;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;13;11800
8774258;15645671;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1538
8774258;15645672;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1605
8774380;15645673;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1502
8774381;15645674;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;2138
8774381;15645675;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1122
8774382;15645676;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1298
8774382;15645677;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;10;3180
8774383;15645678;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1460
8774384;15645679;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1900
8774384;15645680;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1345
8774385;15645681;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;2271
8774386;15645682;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1555
8774388;15645683;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;2;2016
8774388;15645684;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
8773772;15645685;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1032
8774389;15645686;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1320
8773773;15645687;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8773464;15645688;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;970
8774390;15645689;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1160
8774391;15645690;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1543
8774392;15645691;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;940
8774393;15645692;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1134
8774393;15645693;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;;
8774394;15645694;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1935
8774395;15645695;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;4;1735
8774395;15645696;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
8774396;15645697;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1645
8774396;15645698;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1396
8774397;15645699;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1735
8774397;15645700;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1570
8774397;15645701;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8842297;15767448;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;5;11935
8842297;15767449;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8774398;15645772;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1475
8774398;15645773;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1597
8774399;15645774;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1540
8774399;15645775;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1447
8774400;15645776;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1330
8774400;15645777;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1795
8774401;15645778;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1130
8774401;15645779;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1391
9334844;16669968;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1385
8774402;15645780;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;2075
8774402;15645781;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8774403;15645782;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1160
8774403;15645783;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
8774404;15645784;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
8774404;15645785;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;14676
8774104;15645786;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1345
8774104;15645787;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;2850
8774406;15645788;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1505
9334845;16669969;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
9334845;16669970;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
8774407;15645789;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1285
8774407;15645790;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1510
8774408;15645791;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1219
8774408;15645792;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1435
8774409;15645793;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1342
8774409;15645794;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;6;12100
