OnnettomuusID;Tekninen osallinen ID;Osallisen numero;Osallisen lajikoodi;Perävaunukoodi;Ajolaji;Ajoneuvon ikä;Ajoneuvon massa
622775;03728a8a3a7f006907b7e239cbffb603;2;Pakettiauto;Ei tietoa/arvoa;-;5;1835
622776;28da352ff1d4b7290d5a858d62ae817c;1;Henkilöauto;Ei tietoa/arvoa;-;28;970
622776;94f6849eedce0da210586464ac764ab9;2;Henkilöauto;Ei tietoa/arvoa;-;22;960
622777;a28c35673577d89699aae3270736740b;1;Traktori;Ei tietoa/arvoa;-;1;456
622778;0190860fe173c565cc51d49e23839445;1;Henkilöauto;Ei tietoa/arvoa;-;23;1733
622779;eb3c28d07784416ec0a185ba5ec5d715;1;Henkilöauto;Ei tietoa/arvoa;-;21;1631
622779;f8aa2e009f56eb1c0ee7f6354b8ac8a8;2;Henkilöauto;Ei tietoa/arvoa;-;6;1955
622780;3f49fe64026dd18f1032d105e08457ba;1;Henkilöauto;Ei tietoa/arvoa;-;17;1170
622780;0482af954a98565f2b8af3d8070c69ab;6;Henkilöauto;Ei tietoa/arvoa;-;27;1180
622780;3160bd91aea898cf28e5c2ca93f1c048;7;Henkilöauto;Ei tietoa/arvoa;-;24;1175
622780;326715e3da53ab098caa79c7ee6cde99;5;Henkilöauto;Kevytperävaunu;-;16;1182
622780;b5ce2d716e5c111608921dab990bfb06;2;Henkilöauto;Ei tietoa/arvoa;-;11;1580
622780;ccd61979ef871f20fd581d435fe97e0a;3;Henkilöauto;Ei tietoa/arvoa;-;17;1955
622780;d794e169b87b8f69ba90cfa26a12d548;4;Henkilöauto;Ei tietoa/arvoa;-;16;1600
622781;23f332c0710f45c03d73dcf927b68af7;2;Henkilöauto;Ei tietoa/arvoa;-;7;1362
622781;39dfc3780b82d11365bebf00606cdc23;1;Henkilöauto;Ei tietoa/arvoa;2;7;2600
622782;;-;-; ;-;-;-
622783;80ee1cf5403554c7dc80b1c8927b1f3a;1;Henkilöauto;Ei tietoa/arvoa;-;6;1338
622784;2b09eef8cded9a93f203b4c6b0fa5267;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622784;cd9b1261e9f253ba5d4979aafed04d8b;1;Henkilöauto;Ei tietoa/arvoa;-;22;1736
622786;;-;-; ;-;-;-
622787;;-;-; ;-;-;-
622788;;-;-; ;-;-;-
622789;8834dcb3c0181c23b77ac9332ce7c433;2;Henkilöauto;Ei tietoa/arvoa;-;14;2185
622789;ab9ad85aaaebd65b2a18f3185d092c59;1;Pakettiauto;Kevytperävaunu;-;6;2105
622790;819ba5122b4b9ded8223c0544b543d33;1;Henkilöauto;Ei tietoa/arvoa;-;33;1350
622791;35ea8615164172dfc20da05fe16c7ee8;1;Henkilöauto;Ei tietoa/arvoa;-;25;1070
622792;aaf87974aa3ca026e96b79e57f6e35d8;2;Henkilöauto;Ei tietoa/arvoa;-;5;2520
622792;c27f9024fc80e8ad5d71c614269eb4fb;1;Henkilöauto;Ei tietoa/arvoa;-;17;1350
622793;ff726603f7adc9f8c084c593abdcc3f6;1;Henkilöauto;Ei tietoa/arvoa;-;21;1275
622794;4c6f34d1b6ad90271fa22d8bd4255ea9;1;Pakettiauto;Ei tietoa/arvoa;-;7;2700
622794;5c185a89a459ef966c489f46d0bcd011;2;Henkilöauto;Ei tietoa/arvoa;-;11;1630
622796;8962a1f8c20116fb1233b03efa935bbf;1;Henkilöauto;Ei tietoa/arvoa;-;4;1828
622796;a56c2dd9fceaf87a6168451755460e24;2;Traktori;Ei tietoa/arvoa;-;2;725
622797;51361b5865ac973221cdcbcd4a0caee7;1;Traktori;Ei tietoa/arvoa;-;3;526
622797;fefbddfc8aefce29434e5ef85df611b3;2;Henkilöauto;Ei tietoa/arvoa;-;6;1055
622798;595b75e0e1e3351c08c01ca8a8e7341a;2;Hirvi;Ei tietoa/arvoa;-;-;-
622798;72156edd3a6751530d457c3147b8991c;1;Henkilöauto;Ei tietoa/arvoa;-;6;1448
622799;4caaf0aa340fba8d26a990b2eea9f796;2;Henkilöauto;Ei tietoa/arvoa;-;23;1055
622799;97da1132865fa9cea8c75676dbc4a772;1;Henkilöauto;Ei tietoa/arvoa;-;10;1365
622800;;-;-; ;-;-;-
622801;1adc2d3b7f3bf010f140733f7cd43efa;1;Henkilöauto;Ei tietoa/arvoa;-;3;1472
622801;587ec4c24ace771a6051b99ce4a3a372;2;Henkilöauto;Ei tietoa/arvoa;-;8;1362
622801;aaf554754046e76579274617990ddbc8;3;Henkilöauto;Ei tietoa/arvoa;-;3;2161
622802;1f83959c99535acef37a6170f010d9a2;1;Henkilöauto;Ei tietoa/arvoa;-;5;1110
622802;d78530ba0a9abed9723f097a8270f784;2;Kuorma-auto;Ei tietoa/arvoa;1;7;9900
622803;;-;-; ;-;-;-
622804;5556c7c372834d5705510c5ade6ce0f6;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
622804;77472b953b8b4410207c62ce20a28614;1;Henkilöauto;Ei tietoa/arvoa;-;25;1550
622805;5272fad5f80e982ff8b6f17f5abd37d5;2;Linja-auto;Ei tietoa/arvoa;1;7;3595
622805;b27a09190bc3c407b6a4c40cdc6e946a;1;Henkilöauto;Ei tietoa/arvoa;-;20;1490
622806;6bd22877e5bd8c42bf89fda5ade908f8;1;Henkilöauto;Ei tietoa/arvoa;-;11;1654
622806;6d67078c8509fb0b56123d79fd3e1c30;2;Pakettiauto;Ei tietoa/arvoa;-;3;2453
622807;295fac05d6dfa425eacc0a7ddd3c1788;3;Henkilöauto;Ei tietoa/arvoa;-;-;-
622807;e87cd5aa88bb3b22a246d958ab27c06d;1;Henkilöauto;Ei tietoa/arvoa;-;14;1675
622808;c59d8d13041f1a7158c4ae0604019286;1;Henkilöauto;Ei tietoa/arvoa;-;5;1925
622809;d5b8141102be10fb502b37ac3c1ceb63;2;Henkilöauto;Ei tietoa/arvoa;-;19;1430
622809;eedb4ff3fadfc6c889a23a98fcd53587;1;Henkilöauto;Ei tietoa/arvoa;-;10;1590
622810;664a28022dedc9caae8394b84c8245e2;1;Henkilöauto;Ei tietoa/arvoa;-;11;1647
622811;6b48cf0db95fc47aa3541c36ea6aae4a;3;Henkilöauto;Ei tietoa/arvoa;-;3;-
622811;e6effbbf6e7e64ef721ef737ead376d2;2;Henkilöauto;Ei tietoa/arvoa;-;9;1690
622811;f9655e900cdd1b80770235ddf45721b0;1;Henkilöauto;Ei tietoa/arvoa;-;14;1697
622812;4b365b26c8123cf942cea0143f365234;2;Henkilöauto;Ei tietoa/arvoa;-;20;1485
622812;5c2e3a9f5fde8dbb99d8db99b00a82f4;1;Henkilöauto;Ei tietoa/arvoa;-;10;1565
622813;16aff1a6b0349de4813701abb7509fc2;1;Henkilöauto;Ei tietoa/arvoa;-;17;1530
622813;61488608067aeaf27c344e1a95b51224;2;Henkilöauto;Ei tietoa/arvoa;-;12;1625
622814;aef11228de263fe7f8f2f95857ee35e9;1;Henkilöauto;Ei tietoa/arvoa;-;16;1393
622815;6709f3d2a9370d9f064f48a6166412f7;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622815;dde17a41c19564bc610182ce161be637;1;Henkilöauto;Ei tietoa/arvoa;-;8;1388
622816;1429be4623dcbe7029b29f755eab2eb8;1;Henkilöauto;Ei tietoa/arvoa;-;9;1485
622816;f8be1a849915624aad3ad5b5ec75b05d;2;Mopedi, skootteri;Ei tietoa/arvoa;-;25;60
622817;583a41b3e2d5b1edfd8e524063e165d1;1;Henkilöauto;Ei tietoa/arvoa;-;7;1810
622818;;-;-; ;-;-;-
622819;;-;-; ;-;-;-
622820;74179feca095e67344b76fe39250934f;1;Henkilöauto;Ei tietoa/arvoa;-;6;1803
622820;dd5c76a4137cdb39a68cee09ea1e7140;2;Henkilöauto;Ei tietoa/arvoa;-;11;1930
622821;;-;-; ;-;-;-
622823;5db6253e1c56c2bec3b995127427b540;2;Kuorma-auto;Ei tietoa/arvoa;-;1;9405
622823;f589b8244ef727e02df9bdaaba69f95e;1;Henkilöauto;Ei tietoa/arvoa;-;19;1080
622824;6ee8b34a012a1771f7e79a2d04c144cd;2;Henkilöauto;Ei tietoa/arvoa;-;18;1885
622824;8d7679d8c91a12806721d1138871602e;1;Kuorma-auto;Ei tietoa/arvoa;-;2;2422
622825;a5371f04f9892cb6c6a02a49d249a26b;2;Henkilöauto;Ei tietoa/arvoa;-;11;1534
622825;d5803b7f2464d5cf96e58c6767768151;1;Henkilöauto;Ei tietoa/arvoa;-;9;1560
622826;8f8b2634abed8b960ae3d222f120d263;2;Henkilöauto;Ei tietoa/arvoa;-;16;1381
622826;3664f762c0cab852101b796b44aa154a;1;Henkilöauto;Ei tietoa/arvoa;-;6;1791
622827;60e9ee3b5625d6c852f28b6afb31b2a5;1;Pakettiauto;Ei tietoa/arvoa;-;19;1950
622827;b4c58b7da49a35c801db1be5c01a471d;2;Henkilöauto;Ei tietoa/arvoa;-;20;1216
622829;92d53f3fe4896ee7f3b559d1d033a49f;1;Henkilöauto;Ei tietoa/arvoa;-;16;1210
622830;f20f2022bac54f4e789b51f4143987d2;1;Henkilöauto;Ei tietoa/arvoa;-;27;1010
622831;0bc393704e640c0d6538834ff3f1f0e7;1;Jalankulkija;Ei tietoa/arvoa;-;-;-
622831;82f9ddff7dab526c88df31e427d66102;3;Pakettiauto;Kevytperävaunu;-;20;1850
622831;c68ada203f34f75f71716f5587e79f9a;2;Pakettiauto;Ei tietoa/arvoa;-;13;1260
622832;58f664014fa6b8cf927bbd17794338a5;1;Henkilöauto;Ei tietoa/arvoa;-;6;1709
622832;68c2a657e2592e56f54ca455577bf344;3;Henkilöauto;Ei tietoa/arvoa;-;4;1762
622832;e447736d8b13a927f6aa86b74567261e;2;Henkilöauto;Ei tietoa/arvoa;-;4;1165
622833;487e07d592d0fd6f867944909f17d6ac;1;Pakettiauto;Ei tietoa/arvoa;-;7;1585
622834;2947f59309f9bf37e4d7e2db1af97944;2;Henkilöauto;Ei tietoa/arvoa;-;11;1126
622834;3528edd53ae4d796b9487db7373142c1;1;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622835;84f7f5fcf40966f3910df39538c8904b;2;Henkilöauto;Ei tietoa/arvoa;-;2;2800
622835;c317607d2ac59047d11b5672761c919d;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);Ei tietoa/arvoa;-;1;2070
622836;1b7105bbfc3f81c2206cf1f16db015c4;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
622836;4e22f3b5fb5a323e114672de2a17e49d;1;Kuorma-auto;Ei tietoa/arvoa;-;12;14948
622836;2382adca53af927c7f18e15b21c14d5e;3;Henkilöauto;Ei tietoa/arvoa;-;1;1919
622838;0e466140b90b8cb47ca104d4fbe305f7;1;Henkilöauto;Ei tietoa/arvoa;-;11;1605
622838;ab926bb7af9b99ca9e1bbd975de0f108;2;Henkilöauto;Ei tietoa/arvoa;-;23;920
622839;4086facd8ddcc31779bb23e62305cc92;1;Henkilöauto;Ei tietoa/arvoa;-;17;2180
622842;0598004d10b852edfead3097ab0159fa;1;Henkilöauto;Ei tietoa/arvoa;-;51;1700
622842;b6ecc0f57bc4bd41725cfa1cab793675;2;Henkilöauto;Ei tietoa/arvoa;-;2;2845
622843;42754c657d222f0c89af6b43d72645d4;1;Henkilöauto;Ei tietoa/arvoa;-;7;1817
622843;a026e2afa0dc6a716809b2e55f1f1fd4;2;Pakettiauto;Ei tietoa/arvoa;-;28;1530
622844;0755ac37252c89f00f8707376c8e69d0;1;Henkilöauto;Ei tietoa/arvoa;-;21;950
622844;ff38d7adb8fe6d6198518a8afff0ea1d;2;Henkilöauto;Ei tietoa/arvoa;-;19;1290
622845;77046c319fd250e2aa9f2fd36ee26700;1;Henkilöauto;Ei tietoa/arvoa;-;18;1025
622846;0e41647306b96899047748652bd90c9a;1;Henkilöauto;Ei tietoa/arvoa;-;21;1167
622846;53da071eca1754ec2eb086aee788d8ac;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622847;0162fbfaf26a306ee088d0b1696e940a;2;Henkilöauto;Ei tietoa/arvoa;-;10;1471
622847;a214f22e6933aa3d12e4f5f107ebb034;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
622848;c7aaedc07cfc26b965ccad60af7421c6;1;Henkilöauto;Ei tietoa/arvoa;-;4;1828
622848;c7184e4995f6e6a1dbaa9f73b978eacd;2;Henkilöauto;Ei tietoa/arvoa;-;10;1102
622849;3dc6322debd04f0a47e113c5d8927420;2;Henkilöauto;Ei tietoa/arvoa;-;25;1240
622849;37c540fe3dcff4d8595e9fd2684ccaa3;1;Henkilöauto;Ei tietoa/arvoa;-;3;1375
622850;6a717b9c398d2aa7b5d43086c3a0816d;2;Henkilöauto;Ei tietoa/arvoa;-;9;1292
622850;693a823dbc88d49a6d704b90636d49f8;1;Henkilöauto;Ei tietoa/arvoa;-;19;1280
622851;8af67843fe7284b05a6da3c2fdcd5df5;2;Kuorma-auto;Ei tietoa/arvoa;-;18;9650
622851;78918c55ffb37dae5d7583d3d435978d;1;Henkilöauto;Ei tietoa/arvoa;-;18;1210
622852;fe4e9a35f6bc920002ff9aa1bfc00f4e;1;Henkilöauto;Ei tietoa/arvoa;-;20;1261
622852;fef8340765ee5ffa627b2444eeb4c941;2;Henkilöauto;Ei tietoa/arvoa;-;17;1359
622853;1c0274bbec88e9b3b7fb7788e2993563;2;Henkilöauto;Ei tietoa/arvoa;-;11;1448
622853;69633c37bcc396c42654f7492232e912;4;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622853;569185b3ccb2a1c56ad282c81edbce46;3;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622854;e45cf3560e83ed1030f67abb570561fa;1;Henkilöauto;Ei tietoa/arvoa;-;22;1235
622855;61857eab6d35b2533a0270f9c7f74205;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
622855;cdbe33c3e134d468a209519dada87213;1;Kevytmoottoripyörä (<125cc);Ei tietoa/arvoa;-;6;137
622856;aa87529ea9e37db165b06e5bc7dc876c;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);Ei tietoa/arvoa;-;-;-
622857;8d9461aad0deceb97c87089649c0b7d7;1;Linja-auto;Ei tietoa/arvoa;1;15;12000
622857;6484f58f9024181c9fd58abca3a8be4e;2;Pakettiauto;Ei tietoa/arvoa;-;23;1975
622858;748d92fedd85a9080596a7d8563b5ff0;2;Henkilöauto;Ei tietoa/arvoa;-;0;1984
622859;9c8b1bf3705ce2045c1dcb3fa60f0753;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
622859;c9a64e194e555e39cb2056f150decbf8;1;Henkilöauto;Ei tietoa/arvoa;-;10;1735
622860;e79990904066d593ac30538960721d18;2;Henkilöauto;Ei tietoa/arvoa;-;5;1720
622860;f66e26c0f9b478657726727bc7b6b920;1;Henkilöauto;Ei tietoa/arvoa;-;14;1340
622861;d5def347c057de7611e3d1da274598fe;1;Kuorma-auto;Ei tietoa/arvoa;-;18;2415
622862;2b319946e01a7de384f0fbb89802393d;2;Henkilöauto;Ei tietoa/arvoa;-;17;1393
622862;247bb648250c96612ba2d36b2d880a17;1;Henkilöauto;Ei tietoa/arvoa;-;18;1396
622863;4d0b579888135151ad9cbec990c6e751;1;Henkilöauto;Ei tietoa/arvoa;-;14;1615
622864;0bfe9e5c62282dc7b7fbcdce7afba10d;2;Henkilöauto;Ei tietoa/arvoa;-;4;1389
622864;87e9acd24ea11d1cc9470adf7a8cbe95;1;Henkilöauto;Ei tietoa/arvoa;-;11;1785
622866;9433e3d3ff834588281bde89aa72b0b5;1;Henkilöauto;Ei tietoa/arvoa;-;1;1473
622866;f47d00fab4db56afe7c0d529685466ef;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
622867;3524e06db8348cee0a41aa99a5286282;1;Henkilöauto;Ei tietoa/arvoa;-;22;1445
622868;80bc22a7c4f1e096e510b4c22ab100c4;2;Henkilöauto;Ei tietoa/arvoa;-;1;3320
622868;fe3b716c18893903d2a7eea19a4b8ff6;1;Henkilöauto;Ei tietoa/arvoa;-;15;1771
622869;5cc4b78a0cc0b2d1db1bb99a48788c23;1;Henkilöauto;Ei tietoa/arvoa;-;2;1495
622869;24e78f38e1157afcb2b9e4b2cc7a9d7b;2;Mopedi, skootteri;Ei tietoa/arvoa;-;2;104
622870;4acd6e7920d50ddb3e745771a4672e4c;1;Henkilöauto;Ei tietoa/arvoa;-;12;1054
622870;2744f27b11530bb3c7ec706e5ae3ae22;2;Henkilöauto;Ei tietoa/arvoa;-;3;1730
622871;824169dfa0d3bd799615d60076a9e5ca;1;Raitiovaunu;Ei tietoa/arvoa;-;-;-
622871;b66aff7bf56cd1594c3a5f7741539574;3;Jalankulkija;Ei tietoa/arvoa;-;-;-
622873;5b87da83835cd164369abdd6b434b41f;1;Henkilöauto;Ei tietoa/arvoa;-;16;1265
622874;2d09f2096df8c38db50958c3256d8ac1;2;Hirvi;Ei tietoa/arvoa;-;-;-
622874;2369f71a68a3edddf2dd4dcb0954709e;1;Henkilöauto;Ei tietoa/arvoa;-;10;1335
622875;25827cbf21cb1cbfbf78f811d883f72d;1;Henkilöauto;Ei tietoa/arvoa;-;3;1229
622875;b8b797dbf0893bf43d23ea96936784d2;3;Henkilöauto;Ei tietoa/arvoa;-;20;1735
622875;cc6863de5312ee11791c705cf43533e6;2;Henkilöauto;Ei tietoa/arvoa;-;13;1575
622876;79f0ed53b0d47eda5cd42ebc7c658349;1;Henkilöauto;Ei tietoa/arvoa;-;7;1700
622876;524857ffb483c21460eed78347b3163c;2;Henkilöauto;Ei tietoa/arvoa;-;1;1375
622877;7eca6c20b3510f771b9f0df05a9cb0f9;2;Kuorma-auto;Varsinainen;-;9;12400
622877;9b702a874c2447e7c968919456e445e1;1;Henkilöauto;Ei tietoa/arvoa;-;15;1482
622878;4431388e873233bb11b787e5ccc05736;3;Henkilöauto;Ei tietoa/arvoa;-;11;1565
622878;ddd442929088cdf6c816821bfcdce28c;1;Pakettiauto;Ei tietoa/arvoa;-;14;2005
622879;0df8491b15020ef3ce743e08cf904a45;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622879;27e15884be741588639a08af25f1c470;1;Henkilöauto;Ei tietoa/arvoa;-;5;1866
622880;8359c2c8549371a8c4b89f5b0789ba98;2;Henkilöauto;Ei tietoa/arvoa;-;15;1535
622880;c9afd9696e88a7a93f6d06b41cb77c27;1;Henkilöauto;Ei tietoa/arvoa;-;4;1369
622881;2da3e51fbf39dfadc2dbdc42bf54d060;1;Henkilöauto;Ei tietoa/arvoa;-;2;1409
622882;;-;-; ;-;-;-
622883;eeaf89ebe3fc6fc48dcfdf6a26f61be9;2;Henkilöauto;Ei tietoa/arvoa;-;2;1354
622883;f8eecf86a24a358d6876de0a1f7f0fe4;1;Henkilöauto;Ei tietoa/arvoa;-;16;1327
622884;fecfb58117979bcc6877f4df5012239e;1;Henkilöauto;Ei tietoa/arvoa;-;23;1355
622885;4df257932d13e506200b324d8fda1f0f;1;Henkilöauto;Ei tietoa/arvoa;-;21;1115
622885;965b6a311ae03d92aa197f60a442566d;2;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);Ajoneuvo tai työkone hinauksessa;-;2;5926
622886;;-;-; ;-;-;-
622887;186bb64631d03ce6f8115ff51f2fba56;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
622887;f0b0f2ecf59001c1017e2f1540fcdb08;2;Henkilöauto;Ei tietoa/arvoa;-;18;1150
622888;1a627d107304eff0d026a125284b2af5;1;Henkilöauto;Ei tietoa/arvoa;-;22;1576
622888;2817784e7c4f7d7863672d36a7983afd;2;Henkilöauto;Ei tietoa/arvoa;2;7;1631
622889;71ddff4d4cfe76bbd47ed00408e3335b;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
622889;bd4ad0ee07ae992824240c53ca141d30;1;Henkilöauto;Ei tietoa/arvoa;-;8;1115
622890;85ee13e7c8f2db3b5e2edc4abaeedb42;1;Henkilöauto;Ei tietoa/arvoa;-;20;1250
622890;f5c5ab62104440d08596791e0e84544a;2;Henkilöauto;Ei tietoa/arvoa;-;12;1790
622891;8766e479aaa1154211e6d662f95e64ad;2;Henkilöauto;Ei tietoa/arvoa;-;19;1545
622891;a3b00bcb9841d2a408b814fdcaa6e499;1;Henkilöauto;Ei tietoa/arvoa;-;19;1170
622892;513a7ed6797140fe434810934128560e;2;Henkilöauto;Ei tietoa/arvoa;-;17;1485
622892;a9aff74dd632f962d155938c71d23ce5;1;Henkilöauto;Ei tietoa/arvoa;-;5;945
622893;8bcdf580ce44dbf7e3531c1660d6ab73;1;Henkilöauto;Ei tietoa/arvoa;-;0;1734
622894;b2d8ae9488da17acbb6833bc1bac5e86;1;Linja-auto;Ei tietoa/arvoa;-;1;18450
622894;b069eef0c6a85115b48b97e903200d01;2;Henkilöauto;Ei tietoa/arvoa;-;15;1368
622895;5c031dd54f94a342e72dc0fd0f6951c2;1;Henkilöauto;Ei tietoa/arvoa;-;18;1475
622896;0b309c5ebdb6b25152d46df3617b3c4e;2;Hirvi;Ei tietoa/arvoa;-;-;-
622896;486b8dc101b5fa3b00c6420f66f6f3d5;1;Henkilöauto;Ei tietoa/arvoa;-;17;2080
622897;cee7ec3cb8c1478f32214bba3b809976;1;Moottoripyörä;Ei tietoa/arvoa;-;-;-
622898;5fc0fce4221e48f9b6eb98dd67f361c8;1;Pakettiauto;Ei tietoa/arvoa;-;23;1740
622898;84d8000c154692cc4aec5b0edd402fda;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
622899;1afcac6d763622399d5a5d3e3d5b1098;1;Henkilöauto;Ei tietoa/arvoa;-;1;1600
622899;b55212ab67f4f9fa83f522603dd9e8b2;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622900;d6403f6b1f2194156174aed939e753df;2;Moottoripyörä;Ei tietoa/arvoa;-;9;209
622901;7ea736a48d36d7fc443729ba9dbdf134;1;Henkilöauto;Ei tietoa/arvoa;-;12;1393
622901;187a2ed536986fac3a8d4ff30a276e40;2;Henkilöauto;Kevytperävaunu;-;16;2025
622901;c26076ae45d5cca6c2a7d4470f1890ce;3;Henkilöauto;Ei tietoa/arvoa;-;-;-
622902;39b8e96e756f4b465cc46b1aa5064df5;2;Henkilöauto;Ei tietoa/arvoa;-;0;1160
622902;e47f8236bd0dd6c706fc241c662e875f;1;Henkilöauto;Ei tietoa/arvoa;-;12;1785
622903;2cdb4e059c9eae479e8c1fd8bce5e028;2;Henkilöauto;Ei tietoa/arvoa;-;10;1385
622904;3cafbd51d5283d43f988b362887699b3;1;Henkilöauto;Ei tietoa/arvoa;-;24;1355
622905;9d14b9ddf6f17e0eda27ea146744a9ac;1;Henkilöauto;Ei tietoa/arvoa;1;3;1827
622905;83200ccd1f364f17fca1df3297b6033f;2;Henkilöauto;Ei tietoa/arvoa;-;5;1478
622906;283c110f91b525d456e4d6e0323af15b;1;Henkilöauto;Ei tietoa/arvoa;-;15;-
622906;febd5807db912f33f549258c376aeb56;2;Henkilöauto;Ei tietoa/arvoa;-;2;1130
622907;9e3da31d9bafc5cdfc6bb28e49deda18;1;Henkilöauto;Ei tietoa/arvoa;-;21;1435
622907;b61d772d23093cfb50e19926df11d207;2;Henkilöauto;Ei tietoa/arvoa;-;10;1390
622908;6fe170fba54a31e9c4a3866df4a3c19f;2;Kuorma-auto;Varsinainen;-;2;13700
622908;9628e2c350959afc384c290d5c930a2d;1;Traktori;Ajoneuvo tai työkone hinauksessa;3;1;5750
622909;5deb42c927e98a6e8527335d1ab43df0;2;Henkilöauto;Ei tietoa/arvoa;-;13;1591
622909;adc8fa82ed9966a6aa1597501fc8ad6d;1;Henkilöauto;Ei tietoa/arvoa;-;12;1543
622910;;-;-; ;-;-;-
622911;15df83f86ae3e8a007c2d78f9a79dfcf;1;Henkilöauto;Ei tietoa/arvoa;-;18;1440
622911;80f7fe65050c2607abeeb24906dc0a18;2;Henkilöauto;Ei tietoa/arvoa;-;3;1150
622912;56ad8b14b6dd5229516608410c7ef2d7;2;Linja-auto;Ei tietoa/arvoa;-;4;13860
622912;089871413cf41d22afb017558556b2b7;1;Henkilöauto;Ei tietoa/arvoa;-;5;1866
622913;a172c345cc71aa4e23d6213af6be6260;1;Henkilöauto;Ei tietoa/arvoa;-;0;2120
622913;b68e08468c91bc2df6a301f51147c319;2;Henkilöauto;Ei tietoa/arvoa;-;23;1270
622914;60ea6c6db20bcf380be5a071481701ab;1;Henkilöauto;Ei tietoa/arvoa;-;5;1247
622914;c5e33d1b5ee88e8291f5cf60e19c7801;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
622915;;-;-; ;-;-;-
622916;;-;-; ;-;-;-
622917;9ed7760dd3bdf89a09d2c27dc9f620c6;1;Henkilöauto;Ei tietoa/arvoa;-;17;1573
622917;b77a650ce973244a504ddaa0f498e481;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
622918;2beb115e8ed325cdb05d904ed05b835d;2;Peura, Kauris;Ei tietoa/arvoa;-;-;-
622918;d1fb4587aa426c64762580e807a83464;1;Moottoripyörä;Ei tietoa/arvoa;-;42;236
622919;485e47ea5d5a3c565f658c002f47cd33;2;Mopedi, skootteri;Ei tietoa/arvoa;-;12;104
622919;e701cf83212d54ab492e22ec3dbcaaae;1;Henkilöauto;Ei tietoa/arvoa;-;12;1054
622920;3f97ebd6c9c220138fe9ddb6480bfbaa;1;Henkilöauto;Ei tietoa/arvoa;-;14;1370
622920;71c2bdc60c00ba3adb099728392e26e9;2;Hirvi;Ei tietoa/arvoa;-;-;-
622922;eca71b1acb5f001d9c7d1fd7b0a02eb8;1;Mopedi, skootteri;Ei tietoa/arvoa;-;4;99
622922;f92779cddc02d55be297b4258f1a265d;2;Linja-auto;Ei tietoa/arvoa;1;3;14825
622923;;-;-; ;-;-;-
622924;8643fc6a619219ff0e7f56a327b07728;1;Henkilöauto;Ei tietoa/arvoa;-;10;-
622924;dc46e390e3fbbb1a949cd8093f838a17;3;Moottoripyörä;Ei tietoa/arvoa;-;10;107
622924;f2607544ffb2cd8f2f43d96c8a4332dc;2;Moottoripyörä;Ei tietoa/arvoa;-;7;120
622925;2e32ef605624438b85905a97aee0b113;1;Henkilöauto;Ei tietoa/arvoa;-;3;2290
622925;dcbd975636026d67edacd396cd1a83be;2;Henkilöauto;Ei tietoa/arvoa;-;22;1703
622926;4c9a210c62e5b202b06686620ffdc02d;1;Henkilöauto;Ei tietoa/arvoa;-;10;1496
622926;60c5a7e14a7acdada3b9e9c1258a49de;2;Henkilöauto;Ei tietoa/arvoa;-;19;1205
622927;;-;-; ;-;-;-
622928;7f6b7d67c6c8c6c94f19eec00a588636;1;Henkilöauto;Kevytperävaunu;-;5;1700
622928;d00b0439e53a576f6bba0ed7850bba9e;2;Henkilöauto;Ei tietoa/arvoa;-;6;1715
622929;f9d5440bc49e6aecf69acd7347befd6e;1;Henkilöauto;Ei tietoa/arvoa;-;19;1150
622930;680e1d2089370ea6e66dd7a906a39467;2;Henkilöauto;Ei tietoa/arvoa;-;16;2400
622930;a6c7c9ae4ee7f6a905e9ea420abe1e04;1;Kuorma-auto;Ei tietoa/arvoa;-;2;3845
622931;9b09dbb9b5b580773af46835e60fe440;3;Pakettiauto;Ei tietoa/arvoa;-;5;1395
622931;88fce35313c3b30cad7144e48b4eb05d;2;Henkilöauto;Ei tietoa/arvoa;-;5;1570
622932;;-;-; ;-;-;-
622933;3d9fdf9f8ea6d4e852facb85fab628df;1;Henkilöauto;Ei tietoa/arvoa;-;22;1035
622934;0c0d2589c103fc08cd955cb7059d2481;1;Henkilöauto;Ei tietoa/arvoa;-;13;1655
