OnnettomuusID;Tekninen osallinen ID;Osallisen numero;Osallisen lajikoodi;Perävaunukoodi;Ajolaji;Ajoneuvon ikä;Ajoneuvon massa
612245;98054727b2b14aab0a999a68ec8b8213;1;Henkilöauto;;;4;1436
612245;ab0bbd46ec3f869a5eb9a16358ec7f6d;2;Henkilöauto;;;;
612246;;;;;;;
612247;9114893cccd9ec0c93d36cfce6bf47bc;1;Henkilöauto;;;29;1600
612248;3554f5897b05cbce1a9238edd54c673b;3;Henkilöauto;;;15;1515
612248;53418fdcbe4e15323876043f8407595f;1;Henkilöauto;;;13;2185
612248;ce9ba0abd87c1ed8ef436b78f537e0e8;2;Henkilöauto;;;15;
612249;2f2c4eca1cf93efd102dda931ed5e04f;1;Henkilöauto;;;;
612250;861146ce6ea9ea1f27b4fd05983d47c6;1;Pakettiauto;;;3;2252
612250;c464ab4afc601591b497f950bb682bf0;2;Henkilöauto;;;16;
612251;ab0986c826a751a9860e018c78da97fd;1;Henkilöauto;;;9;
612251;e89210a041cfa237475ea51c621120e8;2;Kuorma-auto;;;4;8920
612252;9d20aae2c93418d55de3a6c718b938b5;1;Henkilöauto;;;3;2037
612252;e1f1d923e0824b2abed3a1e478a17fbc;2;Henkilöauto;;;9;1910
612253;acda8bf52c4c97adcb5667275aceed85;1;Henkilöauto;;;17;1565
612254;95593883ccae8d24d2a24704c5999c9c;1;Henkilöauto;;;18;
612255;3b9686f0409fd793a10a0cf4d1b561be;2;Henkilöauto;;;4;1680
612255;cba1a5ffc4e508d4561cda5e861efe33;1;Henkilöauto;;;11;1125
612256;499830b8157e927650404e2fbe3f472b;1;Henkilöauto;;;13;1090
612256;ccb0e7d638798c7da73d4430ef66efe4;2;Jalankulkija;;;;
612258;5513e68c58df608084e2493183f47a75;1;Henkilöauto;;;3;1410
612258;ef2acb949996a18fc24a20ff8cce1299;2;Jalankulkija;;;;
612259;6855dc47f780fe6278d2e9d50d077ee2;2;Hirvi;;;;
612259;05004d7b00ea3f267e642b7e40118d24;1;Kuorma-auto;;;17;11900
612260;09f666bd2f49440b0ddd400180522ec6;1;Henkilöauto;;;22;1350
612261;d9bdd0f3e4537a412a721d184f115cdf;1;Henkilöauto;;;22;1466
612262;59c79ccb561aa9166267ad5b53e10ea2;1;Henkilöauto;;;11;2200
612262;eb521b51c732adffc093a652369b98b0;2;Henkilöauto;;;;
612263;77d6902340678dce69041b038ac3afe7;4;Henkilöauto;;;7;1139
612263;05203a0f1e8f33b50a555fc9ef005e9e;2;Henkilöauto;;;5;1157
612263;d5c481c814f541b969d13964c5124b53;1;Henkilöauto;;;2;1750
612263;fe578a3af26d5c55c12a15c782dcdb03;3;Henkilöauto;;;8;1660
612264;;;;;;;
612265;8fdbdcc76b405e663e340720f5ac4e74;2;Mopedi, skootteri;;;1;77
612265;027e26b20355e2775b9ec2d881747963;1;Henkilöauto;;;;
612266;5b0fbc48551dbe702f846131c5ea41af;1;Henkilöauto;;;5;1735
612266;186cfccc090df027fcba7ff222183cf2;2;Henkilöauto;;;15;1252
612267;25670853cf93834fa7d58c24cfadf46a;1;Henkilöauto;;;11;1277
612267;f2e366f80156995803d943636c85bb78;2;Henkilöauto;;;4;1165
612268;9c1676b3bf4db1cbebfcfaa460405d29;2;Henkilöauto;;;;
612268;2559082342df2a1ee02571ba111d688c;1;Pakettiauto;;;19;1675
612269;e1aeb3f71dc51ff86fbdade838be5b46;1;Henkilöauto;;;19;1370
612270;25c3fa0eb048d54281e7ff3b4c4ac749;1;Henkilöauto;;;23;1651
612271;0c7ebf8c3991017448735452df50bd2c;2;Hirvi;;;;
612271;b6edf0017d8725653fa49e910fc5c021;1;Pakettiauto;;;21;1870
612272;b827a485c7dec1ef8c6645fcf01ea7da;1;Henkilöauto;;;8;1885
612272;ed2277887b21e28632176e99bd00732c;2;Henkilöauto;;;5;1780
612273;5e5dc4cab66a1844e57764f0f82cf6a3;2;Henkilöauto;;;10;1350
612274;9823d470a0beeded0125d3d46c21582e;1;Linja-auto;;1;11;12450
612274;cfcfa4b92bc45c16867eecc265cf51d1;2;Henkilöauto;;;19;1268
612275;f5b5100cf6288c791e033377907bed38;1;Henkilöauto;;;15;
612275;fa8d1bfa8deb56423a0e5a48ea71d616;2;Henkilöauto;;;7;1324
612276;91dbd92a1b487e8ee8bb3b54512ca174;2;Henkilöauto;;;6;1615
612277;e28b984fb4f5340cead59d63ca1f66b4;1;Henkilöauto;;;12;
612278;977c1290d37e34a607bdbc4510f28d3e;1;Henkilöauto;;;1;1785
612278;3005c1c734cc3a87963d87afb78949a4;2;Henkilöauto;;;15;
612279;9012504c5988e2ee608630add3dbfdcd;1;Henkilöauto;;;28;1150
612279;fc4ab075a3bde87a853dc1803813d0b6;2;Kuorma-auto;;;20;2210
612280;bf9b63acedf7dfd277892e11d344c418;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);;;;
612280;da0d9447764d00b5e4bbff2094b4c6c1;2;Henkilöauto;;;9;1095
612281;b2d02368f9e17e8c19a8b396d80d81ff;2;Kuorma-auto;;;14;13940
612281;dd7d9832dfb8dfc26d4a1961d75201e8;1;Pakettiauto;;;0;2426
612282;1d614512f052434ea994358dfa0c2e61;1;Henkilöauto;;;19;
612282;c96a07f378b68f072cdc2b8bbbc61797;2;Henkilöauto;;;;
612283;;;;;;;
612284;201d046d3a75a2c88070a46da7409bd1;2;Henkilöauto;;;17;936
612284;b9040cad584191532e897d97b79e059f;1;Henkilöauto;;;19;1250
612285;;;;;;;
612286;231bee8c3256be9b30b498149ba306b8;2;Henkilöauto;;;2;1369
612286;e20b6dfeb46d78b8304b45fd9e7a633d;1;Henkilöauto;;;6;1923
612287;5ac28e29e04a220e3410bb4ca7ccffbc;1;Henkilöauto;;;;
612288;9c3f7cf088463f9148978aa30c1ad6cd;2;Henkilöauto;;;;
612288;a5b824cd930d6190e4ddc536b4e5983a;1;Henkilöauto;;;2;1334
612289;133e6e2db9035f514e89f6e7e56d9f8e;2;Henkilöauto;;;18;1430
612289;acef4753114e1bce52ecaebea7b24065;3;Henkilöauto;;;7;1932
612289;ee85602a0d1e33eac06a08b93fd33e87;1;Henkilöauto;;;14;1436
612290;;;;;;;
612291;91b054e38fd5f204034f22a500dc6c19;1;Henkilöauto;;;5;1140
612291;d4a19cefca241d427c93ca2a7ede6c07;2;Henkilöauto;;;17;
612292;a646cd7ca1536f18d9e204e9254ddc4c;1;Henkilöauto;;;22;
612293;a78775866494e63b8617a1891f88e103;1;Henkilöauto;;;19;1465
612294;34d8f78af75e67aa93a38e337de2e041;1;Henkilöauto;;;9;1426
612295;7c309d119a7a69eeec4a279e64ef6aad;2;Henkilöauto;;;18;
612295;32b49b557080b04a6f054fbd30cece91;1;Henkilöauto;;;23;1345
612297;024b38ab1bcab83821874e2ffb87972c;2;Pakettiauto;;;16;
612297;6172b142f5eaf67ba271fb5ba8dcfd81;1;Henkilöauto;;;8;
612298;17c427d82294e16b5712b031873be59c;2;Henkilöauto;;;10;1378
612299;312c560e685bcd604b5cd5c8711dc6e5;2;Henkilöauto;;;6;1865
612299;f6c92f314bdde1eade004d55cb27d01e;1;Henkilöauto;;;17;1245
612300;8dbf0e2b6e760bc3c5a6d22ee71e528f;2;Henkilöauto;;;;
612300;91862b74702c93e86a529da0bf5f34a1;1;Pakettiauto;;;6;2101
612301;918709fcb28906bab90f8fd586978115;1;Henkilöauto;;;15;1100
612301;f2ad8de695e5e810d65b1f36a8774126;2;Henkilöauto;;;8;1122
612302;c3d5df9dcbe1286336d217a6cdbb7146;1;Henkilöauto;;;14;1301
612302;e2cf6e465e8625281142f86c6c1f7e51;2;Henkilöauto;;;17;1279
612303;835c8bd4688dbad746bafc7163c94ab4;3;Henkilöauto;;;6;1921
612303;bf49fe60d2341a7301cf1a321cd0bbef;1;Kuorma-auto;;1;5;14800
612303;e1b3a5632d531eb56778ef5620d0ee06;2;Henkilöauto;;;14;
612305;a1d35cedf817fa25d212408363e12288;1;Kuorma-auto;;1;1;15040
612305;a8088b63fab577749ef890272a43bdd9;2;Traktori;;;25;3690
612306;aeccfbf52e085a823fe4cdf7f6d4f5ec;2;Henkilöauto;;;4;1395
612306;d10266b67fd21d7f58b36353bb8fe8bf;1;Henkilöauto;;;19;1265
612307;43a5946f88af62678d60a072ade33cec;2;Kuorma-auto;;1;5;14650
612307;a22a35183f679221b564861a9bffc1ab;1;Henkilöauto;;;11;1378
612308;1195ce2e7d661a14831dcaa82974a874;1;Henkilöauto;;;;
612308;f0eaa7058fd89f733b4c339e25f4d6cd;2;Henkilöauto;;;19;1623
612309;99cb48c3355d8a764db5ea2cb0dee824;3;Henkilöauto;;;8;1705
612309;c35e2df223e1d7c95bd4238c9d10ea0c;1;Henkilöauto;;;1;2075
612309;ebc7c8e8b220eea2bab0e1642149f2df;2;Pakettiauto;;;13;2340
612310;906b271c3ae4f55cbb75e213d97c2b0e;1;Henkilöauto;;;16;1510
612310;b5465d461fe02a08b56f5a40af2ea9db;2;Mopedi, skootteri;;;16;97
612311;5b0dc0d3b0ea40905415bb40637a18fa;1;Henkilöauto;;;21;
612312;30c74f5572c3875b699d8052b709e2dd;2;Kuorma-auto;;;;
612312;756dc21ce40ee68cdac717221bc55313;1;Henkilöauto;;;9;1371
612312;ed6d18d00dfe933925649f0efe23a90a;2;;;;;
612313;9ace956146454222944de408ef601d4b;0;Henkilöauto;;;17;1260
612314;;;;;;;
612315;4fd7c76686b166b1c5d78582fc072f4b;2;Henkilöauto;;;20;1602
612315;291d16f7444fc8ad0f752ff86d749575;1;Henkilöauto;;;19;
612316;0111db2d6adc6082153685a3c37976b0;2;Pakettiauto;;;4;2271
612316;d67c92b4415219b7fce60e3173d4e64f;1;Henkilöauto;;;8;1055
612317;95fbec4cdc035ef07d90338c0b7feda2;2;Henkilöauto;;;;
612317;c9f01bac8382229dbf1a0fe89b0594a1;1;Henkilöauto;;;3;1198
612318;4be7c69e599f82d92d6c4a00542c2fde;1;Henkilöauto;;;20;1425
612318;378bdcd1c0a713b4d025b5202aab7e33;2;Henkilöauto;;;9;1954
612319;800df1ad0f4a90dbfd4fbc276118fde6;2;Henkilöauto;;;19;
612319;fd4bbfc1c06aad4dc63cb31b6428c395;1;Linja-auto;;;5;14448
612320;66b719504aa9ebbd1347a40b32afef07;1;Henkilöauto;;;5;1350
612320;299f8d9c58a6e22e410f050f0195d4b7;2;Henkilöauto;;;19;1410
612320;933382293c1c9b31e471db9013073387;4;Henkilöauto;;;21;1435
612320;b9586a4dd16881990686ab3e971c729b;3;Henkilöauto;;;11;1515
612321;56ea092a2fab87b22ddfa2a21610ef66;1;Henkilöauto;;;;
612321;e4ec315367ff683ef418d36496591b9b;2;Henkilöauto;;;11;1640
612322;6f29a93d696ca314ab74da6ca1dec44c;2;Kuorma-auto;;;14;2550
612322;bb6f8cfbae242ec9078fe5478ff3af86;1;Henkilöauto;;;17;1692
612323;086aef47da4436b7d68ad3c26b36ce0b;2;Henkilöauto;;;4;1725
612323;761749a6435e4d8e3c2ea3db3e2cf866;1;Henkilöauto;;;23;
612324;37341a1e65191bce9e403962c2f00068;2;Henkilöauto;;;15;1598
612324;d6cb31d7c26151559eed2c2a794e4483;1;Henkilöauto;;;10;
612325;207b252dbf3527d8d8101768671989a7;1;Henkilöauto;;;15;1163
612325;aa3215b6c8d0681d3805b8f89a5d536b;2;Henkilöauto;;;7;1705
612326;244bcd14a499fb30dcf8934abf13d7c2;1;Pakettiauto;;;2;2421
612326;36415ead825ff03529ce7c567892509e;2;Henkilöauto;;;;
612327;437e36501ba7777f209444f19171ab06;2;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);;;1;13860
612327;df0cca2bf5686d88bf392f484ff848d9;1;Henkilöauto;;;22;
612328;2f16f5e43522769f462288d283500e50;1;Henkilöauto;;;1;1590
612328;fab47b91ea79289bc73931e2dcd13f94;2;Pakettiauto;;;12;
612329;2e21eea278fe58b758ed88c1a8648609;1;Henkilöauto;;;1;1120
612329;99e394ab8e2899dda10a3b7117982ef2;2;Henkilöauto;;;18;1362
612330;741e86ed921bec219f56baa14403388c;2;Henkilöauto;;;2;2833
612330;367961e206404019a9e998e61d683960;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);;;7;4500
612331;8dc5596601d6a105b4a61b3594af9566;2;Kuorma-auto;;;6;14600
612331;f1f1f803a6a104077205b0ddbc1c1926;1;Henkilöauto;;;4;1419
612332;;;;;;;
612333;af7530673ce2bea49571fa19760ea120;1;Kuorma-auto;;;2;10030
612334;25f0825bf86bd832cbf72b5611eb1ad8;1;Henkilöauto;;;1;1794
612334;b74ebfc019fd782a23bec3a4eb96092b;2;Pakettiauto;;;7;1560
612335;9d6c860f12bc79ec789434cd5eb8e6bc;1;Linja-auto;;1;8;9450
612335;fbbe6359e4fc3b276a103928b2e8dc43;2;Henkilöauto;;;5;1735
612336;b8cf32567b041a4396529aec41b957ba;2;Henkilöauto;;;11;1268
612336;fe228f67c9cfae5948af63274f4cd1d8;1;Pakettiauto;;;19;2255
612337;8d810261f939592eb8f2c262ac7841b9;2;Henkilöauto;;;11;1535
612337;edbf949286de8f13f6a384e2b3921a7f;1;Kuorma-auto;;;5;10220
612338;9db50a05e48110ab917a06658ef683e2;1;Jalankulkija;;;;
612338;00bbfdbcd4af3c4b7a502811525965fa;2;Pakettiauto;;;11;1903
612339;4c25b556c0b3555b09bd2d5394ea5e2e;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);;;5;6460
612339;161afda9765498151d4d50a7c8aad247;2;Henkilöauto;;;28;
612340;ca2742766262f670042c28ab2fc21a9e;1;Henkilöauto;;;7;
612340;fa505bb6a15f792759f72a80aa33e993;2;Henkilöauto;;;7;1885
612341;a5f37e79517b80e1ab606def43f770a6;2;Jalankulkija;;;;
612341;e39021947e0b9189bb92609131cfc98d;1;Kuorma-auto;;1;5;8200
612342;7f5905837a8a5eb88ddcabc885344c93;1;Henkilöauto;;;14;1810
612342;e0b68a517c6b3198401a4111886a3b2c;2;Henkilöauto;;;4;1285
612343;a3a30a2c601ebb3d38896c63265733b5;2;Polkupyöräilijä;;;;
612343;f4904f7861df15b7d321526d36239e83;1;Henkilöauto;;;18;1355
612344;b7204a22873121c53a2098a035b6b6b8;1;Henkilöauto;;;;
612344;dff2e6d4df53ccfa7b1d19f743792f14;2;Henkilöauto;;;5;1453
612345;9fb579fc317dd8c863d0f9a4e92fb607;1;Henkilöauto;;;;
612345;d7445061496445978f7cd031a6000a7a;2;Henkilöauto;;;15;1346
612346;10d9cdc7fde9261850063a5077aace57;1;Henkilöauto;;;12;1050
612346;9933b80018d63e98d354135104580d99;2;Henkilöauto;;;5;1055
612347;74212b396855c5547bc96b0cbf8e2763;1;Henkilöauto;;;5;1163
612347;95776a49693469c9f238e1e3d490d23e;2;Jalankulkija;;;;
612348;ee4262a8dedfb474e9d420187c52febe;1;Henkilöauto;;;19;1485
612349;7db315e5479fe7a5a7935ab54e73447b;3;Henkilöauto;;;9;1345
612349;8b30f3d05d5aa56f3afe369a57e99c28;2;Henkilöauto;;;4;1120
612349;c15921a245a7f7c8740ee18f7f00a89f;1;Henkilöauto;;;11;1571
612350;36db5c1bf4907cb1cf624d6803e3ad7a;2;Henkilöauto;;;22;1920
612350;95fde90951aa0fc95669a872683b259f;1;Henkilöauto;;1;3;1575
612350;a4dd892d9e8444159644db9c6920eba7;3;Henkilöauto;;;;
612351;0441be8731eae99dece9e74994cd04cb;1;Henkilöauto;;;30;
612351;2120b5f9981260276786e4aca8685631;2;Henkilöauto;;;27;
612352;019d7dd66268b5cdfda33db50b9ef3df;2;Henkilöauto;;;16;
612352;ae061ccbcf52894f30a3d5eed94494f9;1;Henkilöauto;;;17;1310
612353;9bc93b9368cce61f382055a5ff543045;1;Henkilöauto;;;5;1545
612354;5b0455c3eae5dae0f3948ccc96ccd37c;2;Kuorma-auto;;;1;2215
612354;d34e82981146d09b800ca26d7913f3e6;1;Henkilöauto;;;9;1521
612355;b6433b75c5ce3a6b681bf433a9ef43a6;1;Henkilöauto;;;22;1410
612356;7291a29fe6312f4c95f23e49e1639f1d;2;Henkilöauto;;;11;1206
612356;c2d11df3953b019dcfb347c2dacf7e8e;3;Pakettiauto;;;3;1835
612357;1d426f629a21a91d626b0591f416a805;1;Henkilöauto;;;15;
612357;bc6bf5f37fc7c8f66a3b277a0a47b9dc;2;Pakettiauto;;;4;2271
612358;;;;;;;
612359;;;;;;;
612360;5b4f4e0e891c11884d2e970e3ad356ef;1;Henkilöauto;;;11;1419
612360;e29cb7467c0e4e7b0e07ad648600df0d;2;Henkilöauto;;;;
612361;;;;;;;
612362;41178e9710351b1baaaacc87db38a6cd;1;Henkilöauto;;;16;
612362;d0136eef2b9e69ab0f805e05753147c0;2;Kuorma-auto;;;3;10200
612363;5f3d7bf08e75d74e791930684df632c8;1;Kuorma-auto;;1;14;8200
612363;a1e1e5064415fa383c2fb58cead0d9dd;2;Pakettiauto;;1;4;2623
612364;165f07c37d6d71d72cf244ddabf9d281;2;Moottoripyörä;;;;
612364;f23019ed7a1b2a2aedb7894da50a7fdd;1;Henkilöauto;;;13;1495
612365;30cc2c345ad153e2baa7005539f7c247;1;Polkupyöräilijä;;;;
612365;bd128bc3b6d601d8559383ccb8155da8;2;Henkilöauto;;;27;1190
612366;02e0d122febb25127b2b9b331d98b406;1;Henkilöauto;;;12;1495
612366;643d28742303b34ac18cf1fa3863c37a;2;Polkupyöräilijä;;;;
612367;;;;;;;
612368;a3686dbda31ce410e4e63c88f163a6f2;1;Henkilöauto;;;1;1643
612368;b198a1b7656abe21d65ab7800a5decee;2;Henkilöauto;;;18;
612369;0e47e3ff775b267c816b9617f087d567;1;Henkilöauto;;;9;1370
612369;f086c128cb6ec705a2b0c1e907082d4c;2;Henkilöauto;;;12;1700
612370;;;;;;;
612371;2e5c4ddc42a0a174c9bcfb92415ad0c9;1;Henkilöauto;;;9;
612371;53fcb8202e0e4f40047ff9312f544848;2;Henkilöauto;;;15;2400
612372;350de9378659050afd017d0f8814d677;1;Henkilöauto;;;;
612372;d2639e98a8889d4cac6e82a6a9065b9d;2;Henkilöauto;;;14;1765
612373;3012fb9ea7d85487d717da584ac0f143;3;Henkilöauto;;;15;
612373;cebd8dee7379dc6d87e0ade936535472;2;Henkilöauto;;;15;1285
612373;df66ba280321e71be9e91b0297bf1e44;4;Pakettiauto;;;8;1998
612373;ea5722bda08ed69bab1ebd0ee66aa3c6;1;Henkilöauto;;;5;1055
612374;22cdfcb0f01f6f3d1cebf377c157d921;1;Henkilöauto;;;16;1315
612374;d0c7afa450ed1d2eb5e4fb9df38daacd;2;Henkilöauto;;;6;1716
612375;7280c1ec0e67aa865def85ae8777c6db;1;Henkilöauto;;;15;
612376;c0d0bd1c69bf4f1beaf20c15891bd562;1;Henkilöauto;;;;
612377;9083455fde3f17e0d50f790031e69cd4;1;Kuorma-auto;;;7;8783
612378;;;;;;;
612379;82333de89085f396aea9d60b8ffd2f62;2;Jalankulkija;;;;
612379;c9e4dce10c732bf2575c5bfa2baff9e4;1;Henkilöauto;;;4;1386
612380;80eecd727206345baafeadb2776d9555;1;Henkilöauto;;;11;1845
612381;85d00770138599ef04527df01fb4043a;2;Henkilöauto;;;9;1432
612381;5328aa0bb4bc1a115aa73fcc11df0f4b;1;Henkilöauto;;;26;1090
612382;74a454d8e0d025319e23053cc5c3bc45;2;Henkilöauto;;;2;1734
612383;f15720da6fd490ed559bc199a9f36785;1;Pakettiauto;;;9;
612385;8822f376cf51960e3583f25274671477;1;Henkilöauto;;;2;1608
612386;33f697ecb27f90c511fc90472eb5dd3c;1;Henkilöauto;;;15;
612386;427937670ce8448f9474914db6acc222;2;Jalankulkija;;;;
612387;9768ab9f6e9c32e61de65bb722a2608b;1;Henkilöauto;;;3;1845
612388;ccbdbfa32259b24a4c061b27b1efe003;2;Henkilöauto;;;0;3016
612388;e00b86af8afb78b61d809a6c4a6c1ab7;1;Henkilöauto;;;4;1133
612389;4ac9afa003ae1b82993950e671e1a57f;2;Henkilöauto;;1;0;1985
612389;a101e41537427114c89d56d4b1550b16;1;Henkilöauto;;;4;939
612390;799c2617b9567f42847ac8f3e8a7199e;1;Henkilöauto;;;5;1770
612391;3c13abcbd41cdf5eefe999c7fd5165e2;1;Pakettiauto;;;18;1510
612392;8d4b649ad881638fb0378ecfc5642af5;1;Henkilöauto;;;15;
612393;7bc947fb9a0b1c0250d12f8ee59ecd40;1;Pakettiauto;;;23;1760
612393;54e8792f90bc566fe4f67d5e10843790;2;Jalankulkija;;;;
612394;930d49c53ca4f9a771d2d17912be3ae6;2;Linja-auto;;;1;20383
612394;b6b18ba19677129e8aadb93741ee7ce8;1;Henkilöauto;;;5;1229
612395;3a8f97d0d9a3fa04f3f6dbc507dd7bea;2;Moottoripyörä;;;21;245
612395;980e1d4e6e088200d40dd5825a220ab6;1;Henkilöauto;;;27;
612396;0efec2fc7ff831041cf38284e3e8319d;1;Henkilöauto;;;19;
612397;50b8514226931ea7753318eaa040b8e0;1;Henkilöauto;;;14;1390
612398;04115976b745f0c85cd8d9874eed82c0;1;Henkilöauto;;;19;
612398;66372986850effd0fa884aa4cc3bdbf9;2;Henkilöauto;;;8;1210
612399;7fab7299cac7bc3d90c552863bd8a549;2;Henkilöauto;;;11;1645
612399;c2afa988a4ab1f8dbace9cb1b4bfa8c2;1;Henkilöauto;;;1;2065
612400;a503601cb8cb66951440ed8a4e901611;1;Henkilöauto;;;;
612406;c06c3d30f3d6376c3a07d59f656d494c;2;Hirvi;;;;
612406;d241edd4902fc5b3fb6d5512008c6f34;1;Henkilöauto;;;17;1393
612407;2b6abfd7742429280e6d5b6703ef58c1;2;Polkupyöräilijä;;;;
612407;a3152a04edb06dd839aecbcd688624c8;1;Henkilöauto;;;8;2895
612409;6dbf1a66ea7ea74798d8ee8c74491191;1;Henkilöauto;;;1;1601
612409;f6e33f916b4446815dbce160ea846d84;2;Henkilöauto;;;10;1274
612410;2e1165bb21d5fdd9b5cbff5adb682912;2;Henkilöauto;;;3;1725
612410;fd9deffea7880ce65e164d457a35ca5f;1;Henkilöauto;;;15;
612412;;;;;;;
612413;f3c229684dccf52f268847b48fd64d75;1;Henkilöauto;;;12;1600
612414;58990a21e582104578a7ee995cd7fcae;2;Polkupyöräilijä;;;;
612414;d29216f7a1b80bfdac1ab919c558bf86;1;Henkilöauto;;;16;1479
612415;07e3e77bc5dbd1e96b1e49ad566f4a78;2;Henkilöauto;;;28;1510
612415;906066f6475ef0fc7a87a385076344aa;1;Henkilöauto;;;15;1420
612416;;;;;;;
612417;0b27bb0d3505566608ab68da582772e3;2;Henkilöauto;;;20;1763
612417;1d7f4eccf41f65eabb00b17102455775;1;Henkilöauto;;;13;1249
612417;8758d7bf48bbc5689b3bdcfdf649868c;3;Henkilöauto;;;24;1385
612418;4dd9c0ced6a253e29aa51164a5b5e10f;1;Kuorma-auto;;1;;
612419;0d012acb4bf92b5b8f79ed215b44e979;1;Henkilöauto;;;1;1805
612419;7d06b35da84b8d78b5cf41c26603db55;3;Henkilöauto;;;;
612419;5572cb29854b600fcc53394d49e8c1e7;2;Henkilöauto;;;;
612420;08c26fdac8e25aadcae7eb520eee9811;2;Henkilöauto;;;1;1495
612420;e63f218551706442459b32666baf6a94;1;Henkilöauto;;;17;950
612421;2fb1c5adf1c523e38ed82a02651f53ff;2;Kuorma-auto;;1;4;9030
612421;83b6cf805ce4ea4d29b2686409581eeb;1;Henkilöauto;;;13;1372
612422;e3a4b30c5acf95cb8e21e04bcb39e8a5;2;Henkilöauto;;;11;2155
612423;02cf42a87bfc17aa86a47182d69223da;1;Henkilöauto;;;20;1080
612424;3d20be16299b94daa4682bd6e49f1761;2;Polkupyöräilijä;;;;
612424;12bb39f301d945ba2e32ba149338d11b;1;Henkilöauto;;;23;1360
612425;;;;;;;
612426;42abee7f1052b46509937135674c45fe;1;Henkilöauto;;;14;1580
612426;a99dc6290d3252a77142a693af906a8b;2;Pakettiauto;;;21;
612427;bf558130a254427cf14f7de84840af31;1;Henkilöauto;;;;
612427;c9f8e09555b8058a9f5e7a4a5a7389f6;2;Henkilöauto;;;5;1555
612428;0a4fbfd09c5a244e83f4649ac402cbe9;1;Henkilöauto;;;30;1450
612428;156524ed2a1835fb95c450af3ccc34e2;2;Henkilöauto;;;9;1505
612429;1a15d5c2d56ff6d55854312f2bb303d9;2;Polkupyöräilijä;;;;
612429;b1d5b4ef3264cc3c65c36f94cf69237c;1;Henkilöauto;;;10;1496
612430;a3c69611839b5cbc0da06ebd54c05d32;1;Pakettiauto;;;22;1510
612431;21f18d7721b47c3275d7ab680658b3c3;2;Henkilöauto;;;1;1665
612431;a3bf9de7143a6e8759e9425a57c5166f;1;Henkilöauto;;;22;1716
612432;;;;;;;
612433;ebbbea38008f4541b16bf2e27c0c461c;2;Jalankulkija;;;;
612433;feb58825b0a235083bef3b076ba97ec7;1;Henkilöauto;;;4;1635
612434;e4b29d638ecf5352c145e3d9ab813c08;1;Henkilöauto;;;16;1555
612435;00ca4fa25215d890f3c1119becbf2874;2;Henkilöauto;;;6;
612435;fc9450c1daab7157fc2d88680ee04ad8;1;Henkilöauto;;;15;1652
612436;5e8f2d073f156e9b3cf6bae9e5925b78;1;Henkilöauto;;;19;1370
612437;62162e4948b18536502f295aaae12633;2;Henkilöauto;;;;
612437;ab2d194c153f71b496fb8758f74d8cfe;1;Henkilöauto;;;8;1822
612438;2f9be9b929db8e3c22b21068633c6964;2;Henkilöauto;;;4;1317
612438;a885bfd029584fdbd161fa6b210bb843;1;Henkilöauto;;;3;1455
612439;80c85d7b9f4c55a58cced1413be84074;1;Pakettiauto;;;19;2450
612439;b9701a119105f7634efd36cede884dac;2;Henkilöauto;;;23;
612440;;;;;;;
612441;4b13c5b829ad5eec6e239e371b9cb0d3;2;Henkilöauto;;;1;1160
612441;d54cb171e61b1d7faf0f12a30ae28975;1;Henkilöauto;;;18;1542
612442;10815ff36b13a4564ebddf5cf0ae3143;2;Jalankulkija;;;;
612442;d62b09ed9fa7ddf8e3a8080f3aecfc04;1;Henkilöauto;;;12;2360
612443;8964a8fbeb3195a763099fe37f25a2c8;1;Henkilöauto;;;11;1290
612443;f24fdae6e0b301f42c7eaf7c798e6134;2;Henkilöauto;;;4;1135
612445;93da303410036af95269297cf9eae054;1;Henkilöauto;;;;
612445;aba4ff83decee1e6e314492f6e2c2e41;2;Henkilöauto;;;6;1055
612446;720f08d06addcbc1d7d6771e456c59ae;1;Henkilöauto;;;3;1365
612446;adc71ce8eabf8616465666ff36244a51;2;Henkilöauto;;;11;1543
612447;3b5e6087c2c7e36fa7bc1b85e040ef31;1;Henkilöauto;;;8;1102
612447;ba6a1b11a93675cecc916b4c0b55adfe;2;Henkilöauto;;;17;1253
612448;0395e5955eb91f85ef3fef00943f9b56;1;Henkilöauto;;;15;1840
612449;afc02d256933afecdcdd5f564ef520c2;1;Henkilöauto;;;24;
612450;507a70f478e83eabe5b72a2e641e8d8c;1;Henkilöauto;;;21;1193
612450;f1f13bbb25c927ea960fa00307a5390c;2;Henkilöauto;;;14;1552
612451;aa24e2062fa6229b499635af7bc539b4;2;Muu eläin;;;;
612451;c94c1443f9a6a590fbe2f604c9d81c65;1;Pakettiauto;;;8;2046
612452;85a593228b010a4d19728c05f4e09d61;2;Kuorma-auto;;;2;8950
612452;bd228a55545042f4025b99d1c9c63643;1;Henkilöauto;;;3;1294
612453;922c849e4607eaa40beb090c29b9f27b;1;Henkilöauto;;;;
612454;;;;;;;
612455;820f0935544cdb3fe16cfe924bda8bca;1;Henkilöauto;;;17;
